"","volume","p.metal"
"357",9.35500856635234,5.29
"358",9.35526547692509,5.3
"359",9.35552518116999,5.31
"360",9.35578781677499,5.32
"361",9.35605352298278,5.33
"362",9.35632244066458,5.34
"363",9.35659471239479,5.35
"364",9.35687048252663,5.36
"365",9.35714989726859,5.37
"366",9.35743310476196,5.38
"367",9.35772025515938,5.39
"368",9.3580115007044,5.4
"369",9.35830699581222,5.41
"370",9.35860689715151,5.42
"371",9.35891136372751,5.43
"372",9.35922055696629,5.44
"373",9.35953464080032,5.45
"374",9.35985378175542,5.46
"375",9.36017814903898,5.47
"376",9.36050791462974,5.48
"377",9.36084325336888,5.49
"378",9.3611843430528,5.5
"379",9.36153136452731,5.51
"380",9.36188450178353,5.52
"381",9.36224394205546,5.53
"382",9.36260987591921,5.54
"383",9.36298249739406,5.55
"384",9.36336200404531,5.56
"385",9.36374859708904,5.57
"386",9.36414248149878,5.58
"387",9.36454386611416,5.59
"388",9.3649529637517,5.6
"389",9.36536999131756,5.61
"390",9.3657951699226,5.62
"391",9.36622872499958,5.63
"392",9.36667088642269,5.64
"393",9.36712188862945,5.65
"394",9.36758197074497,5.66
"395",9.36805137670873,5.67
"396",9.36853035540396,5.68
"397",9.36901916078956,5.69
"398",9.36951805203477,5.7
"399",9.37002729365655,5.71
"400",9.37054715565986,5.72
"401",9.3710779136808,5.73
"402",9.37161984913276,5.74
"403",9.37217324935561,5.75
"404",9.37273840776807,5.76
"405",9.37331562402326,5.77
"406",9.37390520416761,5.78
"407",9.37450746080308,5.79
"408",9.37512271325294,5.8
"409",9.37575128773106,5.81
"410",9.3763935175149,5.82
"411",9.37704974312215,5.83
"412",9.37772031249136,5.84
"413",9.37840558116634,5.85
"414",9.37910591248473,5.86
"415",9.37982167777062,5.87
"416",9.38055325653143,5.88
"417",9.38130103665912,5.89
"418",9.38206541463589,5.9
"419",9.38284679574434,5.91
"420",9.3836455942824,5.92
"421",9.384462233783,5.93
"422",9.3852971472386,5.94
"423",9.38615077733076,5.95
"424",9.38702357666491,5.96
"425",9.38791600801027,5.97
"426",9.38882854454524,5.98
"427",9.38976167010828,5.99
"428",9.39071587945445,6
"429",9.39169167851773,6.01
"430",9.39268958467929,6.02
"431",9.39371012704176,6.03
"432",9.39475384670982,6.04
"433",9.3958212970771,6.05
"434",9.39691304411955,6.06
"435",9.39802966669557,6.07
"436",9.3991717568529,6.08
"437",9.40033992014256,6.09
"438",9.40153477593989,6.1
"439",9.40275695777297,6.11
"440",9.40400711365851,6.12
"441",9.40528590644547,6.13
"442",9.40659401416645,6.14
"443",9.40793213039725,6.15
"444",9.40930096462459,6.16
"445",9.41070124262228,6.17
"446",9.41213370683604,6.18
"447",9.41359911677718,6.19
"448",9.41509824942524,6.2
"449",9.41663189964003,6.21
"450",9.41820088058302,6.22
"451",9.41980602414852,6.23
"452",9.42144818140473,6.24
"453",9.42312822304502,6.25
"454",9.42484703984956,6.26
"455",9.42660554315765,6.27
"456",9.42840466535089,6.28
"457",9.43024536034754,6.29
"458",9.43212860410836,6.3
"459",9.43405539515399,6.31
"460",9.43602675509445,6.32
"461",9.43804372917076,6.33
"462",9.44010738680919,6.34
"463",9.44221882218824,6.35
"464",9.44437915481879,6.36
"465",9.44658953013774,6.37
"466",9.44885112011524,6.38
"467",9.45116512387616,6.39
"468",9.45353276833585,6.4
"469",9.45595530885067,6.41
"470",9.4584340298836,6.42
"471",9.46097024568529,6.43
"472",9.46356530099084,6.44
"473",9.46622057173289,6.45
"474",9.46893746577106,6.46
"475",9.4717174236385,6.47
"476",9.47456191930559,6.48
"477",9.47747246096155,6.49
"478",9.48045059181405,6.5
"479",9.48349789090743,6.51
"480",9.48661597395997,6.52
"481",9.48980649422054,6.53
"482",9.49307114334517,6.54
"483",9.496411652294,6.55
"484",9.49982979224906,6.56
"485",9.50332737555337,6.57
"486",9.50690625667185,6.58
"487",9.51056833317461,6.59
"488",9.51431554674307,6.6
"489",9.51814988419943,6.61
"490",9.52207337856012,6.62
"491",9.52608811011378,6.63
"492",9.53019620752419,6.64
"493",9.53439984895895,6.65
"494",9.53870126324436,6.66
"495",9.5431027310472,6.67
"496",9.54760658608394,6.68
"497",9.5522152163581,6.69
"498",9.55693106542646,6.7
"499",9.56175663369457,6.71
"500",9.56669447974261,6.72
"501",9.57174722168189,6.73
"502",9.57691753854305,6.74
"503",9.58220817169651,6.75
"504",9.58762192630598,6.76
"505",9.59316167281581,6.77
"506",9.59883034847291,6.78
"507",9.60463095888414,6.79
"508",9.6105665796099,6.8
"509",9.61664035779486,6.81
"510",9.62285551383659,6.82
"511",9.62921534309309,6.83
"512",9.63572321763,6.84
"513",9.64238258800854,6.85
"514",9.64919698511501,6.86
"515",9.65617002203296,6.87
"516",9.66330539595884,6.88
"517",9.67060689016236,6.89
"518",9.67807837599238,6.9
"519",9.68572381492958,6.91
"520",9.69354726068687,6.92
"521",9.70155286135874,6.93
"522",9.70974486162063,6.94
"523",9.71812760497951,6.95
"524",9.72670553607686,6.96
"525",9.73548320304529,6.97
"526",9.74446525991999,6.98
"527",9.75365646910642,6.99
"528",9.76306170390534,7
"529",9.77268595109672,7.01
"530",9.78253431358383,7.02
"531",9.7926120130988,7.03
"532",9.80292439297129,7.04
"533",9.81347692096163,7.05
"534",9.82427519215983,7.06
"535",9.8353249319522,7.07
"536",9.84663199905705,7.08
"537",9.85820238863099,7.09
"538",9.87004223544776,7.1
"539",9.88215781715084,7.11
"540",9.89455555758202,7.12
"541",9.90724203018737,7.13
"542",9.92022396150259,7.14
"543",9.9335082347195,7.15
"544",9.9471018933356,7.16
"545",9.96101214488861,7.17
"546",9.97524636477804,7.18
"547",9.98981210017567,7.19
"548",10.0047170740272,7.2
"549",10.0199691891471,7.21
"550",10.0355765324086,7.22
"551",10.0515473790318,7.23
"552",10.0678901969709,7.24
"553",10.0846136514043,7.25
"554",10.1017266093289,7.26
"555",10.1192381442616,7.27
"556",10.1371575410498,7.28
"557",10.1554943007951,7.29
"558",10.1742581458901,7.3
"559",10.1934590251738,7.31
"560",10.2131071192067,7.32
"561",10.2332128456682,7.33
"562",10.2537868648807,7.34
"563",10.2748400854614,7.35
"564",10.2963836701066,7.36
"565",10.31842904151,7.37
"566",10.3409878884194,7.38
"567",10.3640721718339,7.39
"568",10.3876941313463,7.4
"569",10.411866291632,7.41
"570",10.4366014690905,7.42
"571",10.4619127786402,7.43
"572",10.4878136406726,7.44
"573",10.5143177881674,7.45
"574",10.5414392739745,7.46
"575",10.5691924782647,7.47
"576",10.5975921161543,7.48
"577",10.6266532455071,7.49
"578",10.6563912749187,7.5
"579",10.6868219718858,7.51
"580",10.7179614711668,7.52
"581",10.7498262833364,7.53
"582",10.7824333035397,7.54
"583",10.8157998204506,7.55
"584",10.8499435254378,7.56
"585",10.8848825219458,7.57
"586",10.9206353350929,7.58
"587",10.957220921494,7.59
"588",10.9946586793112,7.6
"589",11.0329684585392,7.61
"590",11.0721705715301,7.62
"591",11.1122858037631,7.63
"592",11.1533354248654,7.64
"593",11.1953411998893,7.65
"594",11.2383254008528,7.66
"595",11.2823108185483,7.67
"596",11.3273207746263,7.68
"597",11.3733791339615,7.69
"598",11.4205103173055,7.7
"599",11.4687393142356,7.71
"600",11.5180916964045,7.72
"601",11.5685936310982,7.73
"602",11.6202718951113,7.74
"603",11.6731538889431,7.75
"604",11.7272676513269,7.76
"605",11.7826418740957,7.77
"606",11.8393059173955,7.78
"607",11.8972898252519,7.79
"608",11.9566243415005,7.8
"609",12.0173409260872,7.81
"610",12.0794717717488,7.82
"611",12.143049821082,7.83
"612",12.2081087840102,7.84
"613",12.2746831556567,7.85
"614",12.3428082346345,7.86
"615",12.4125201417622,7.87
"616",12.4838558392158,7.88
"617",12.5568531501263,7.89
"618",12.6315507786342,7.9
"619",12.7079883304108,7.91
"620",12.7862063336578,7.92
"621",12.866246260596,7.93
"622",12.948150549454,7.94
"623",13.03196262697,7.95
"624",13.1177269314167,7.96
"625",13.2054889361637,7.97
"626",13.2952951737875,7.98
"627",13.3871932607441,7.99
"628",13.4812319226155,8
"629",13.577461019945,8.01
"630",13.6759315746739,8.02
"631",13.7766957971935,8.03
"632",13.8798071140285,8.04
"633",13.9853201961639,8.05
"634",14.0932909880325,8.06
"635",14.2037767371772,8.07
"636",14.3168360246048,8.08
"637",14.4325287958459,8.09
"638",14.5509163927393,8.1
"639",14.6720615859558,8.11
"640",14.7960286082804,8.12
"641",14.9228831886693,8.13
"642",15.0526925871001,8.14
"643",15.185525630234,8.15
"644",15.3214527479089,8.16
"645",15.4605460104817,8.17
"646",15.6028791670413,8.18
"647",15.7485276845114,8.19
"648",15.8975687876638,8.2
"649",16.0500815000642,8.21
"650",16.2061466859714,8.22
"651",16.3658470932128,8.23
"652",16.5292673970582,8.24
"653",16.6964942451157,8.25
"654",16.8676163032739,8.26
"655",17.0427243027129,8.27
"656",17.2219110880118,8.28
"657",17.4052716663762,8.29
"658",17.5929032580116,8.3
"659",17.7849053476716,8.31
"660",17.9813797374056,8.32
"661",18.1824306005355,8.33
"662",18.3881645368904,8.34
"663",18.5986906293264,8.35
